"","group","group_name","C_0_3","C_4_3","C_24_3","C_48_3","CEv3_0_3","CEv3_4_3","CEv3_24_3","CEv3_48_3","C_0_2","C_4_2","C_24_2","C_48_2","CEv3_0_2","CEv3_4_2","CEv3_24_2","CEv3_48_2","C_0_1","C_4_1","C_24_1","C_48_1","CEv3_0_1","CEv3_4_1","CEv3_24_1","CEv3_48_1","G12_0_3","G12_4_3","G12_24_3","G12_48_3","G8_0_3","G8_4_3","G8_24_3","G8_48_3","G5_0_3","G5_4_3","G5_24_3","G5_48_3","G1_0_3","G1_4_3","G1_24_3","G1_48_3","E5_0_3","E5_4_3","E5_24_3","E5_48_3","E4_0_3","E4_4_3","E4_24_3","E4_48_3","G12_0_2","G12_4_2","G12_24_2","G12_48_2","G8_0_2","G8_4_2","G8_24_2","G8_48_2","G5_0_2","G5_4_2","G5_24_2","G5_48_2","G1_0_2","G1_4_2","G1_24_2","G1_48_2","E5_0_2","E5_4_2","E5_24_2","E5_48_2","E4_0_2","E4_4_2","E4_24_2","E4_48_2","G12_0_1","G12_4_1","G12_24_1","G12_48_1","G8_0_1","G8_4_1","G8_24_1","G8_48_1","G5_0_1","G5_4_1","G5_24_1","G5_48_1","G1_0_1","G1_4_1","G1_24_1","G1_48_1","E5_0_1","E5_4_1","E5_24_1","E5_48_1","E4_0_1","E4_4_1","E4_24_1","E4_48_1"
"Prkd3",1,NA,16.9094930322235,16.9902739920911,17.1756865069404,17.2869112504967,12.3594082917131,12.5798731243691,12.4290482678098,12.7703087649857,15.9428409016043,15.9686547802251,16.1192838492618,16.1054945364015,17.0693173840529,16.8566882666726,17.0624945416964,17.1392905441968,15.511861535731,15.6948069143408,15.8249318846108,15.9629019410477,16.9729146900022,17.044777948023,17.3204229888104,17.3821936687197,15.7874361652146,15.8527970137504,15.6609901009507,15.8998977782201,15.124054600851,15.2556490182514,15.1200175802837,14.968223060373,15.8332636515462,16.0288165339792,15.9974051056892,15.864152865942,15.2533615450241,15.3468116384023,15.322001868756,15.2354614252014,15.5659525163356,15.6624341013163,15.7450384258759,15.808135032505,16.456505715435,16.342295471691,16.4838452117996,16.422034697556,16.1913375382531,16.2813933888814,16.1937398323833,16.6169593974297,15.9624680170775,16.0109440710763,15.9309564010752,16.1368356016867,15.8165308507542,15.8033588462328,16.0271022043361,15.4808386235118,16.2403179835183,16.2690350042483,16.2234937917194,16.0506679365756,16.3202804670659,16.5255632120626,16.4602322250019,16.393966696251,16.6770939607209,16.8997480862862,16.9307681561605,16.7524867971092,15.9542006629123,16.0024719085337,15.9241505697755,15.8711673044111,16.1188428936766,16.209941875268,16.2924616764848,16.1955751625582,18.0173679226315,17.769194278451,17.8908341979268,17.7637166347625,16.717147331518,16.7806906095805,16.6866029551537,16.5676555440559,17.5396361975126,17.4808520995945,17.6991772713681,17.787506939399,17.904710230828,17.8290006290449,17.8226522142726,17.9594214450855
"Fn3krp",1,NA,16.8480970961331,17.08442215752,16.9041138351344,17.012771469659,18.2355808114135,18.2226059404461,18.3679899431462,18.5177688418789,16.5857129812401,16.7144023098688,16.6302586732049,16.7973793414874,17.5679200639047,17.6970125784072,17.5022640762126,17.8922871041206,17.0860127431419,17.2305446612449,17.3497646489015,17.3745526120647,17.4028793353242,17.5130142821204,17.7343120713613,17.3040905582121,17.8277103459091,17.693272961142,17.8595414088961,17.8757220088693,16.7682126598054,16.9675403358149,17.0020801634997,16.8908498565504,17.7703147690547,17.8659430982242,17.9685963835065,17.8828407797435,17.3172778067473,17.4775010681866,17.4310607502182,17.5340916727775,17.3706286692729,17.3638099826285,17.3598308616134,17.5072135854905,17.667853784628,17.6818749314864,17.7388635776131,17.6995053032712,17.7676738666113,17.7962172841858,17.8459937785527,17.8902493392571,17.1722468775188,17.2446422305124,17.2716675377153,17.224441340274,17.2914709844976,17.3228861626279,17.3429229318371,17.1771259358029,17.6361657169991,17.7977575052877,17.7592334349495,17.8112328590508,17.4008746726419,17.6802294930404,17.7565588293499,17.7223441617084,17.5109156738265,17.5543370300891,17.6852386478587,17.6814527624108,17.544868963514,17.6634707200305,17.7101079350767,17.6828814222354,17.2839000119363,17.4743387504095,17.4202114704974,17.4373141708744,17.3597777947231,17.1836457290354,17.5091688034123,17.2829856843997,17.195603288674,17.3401260441228,17.3170710291098,17.4578124010462,17.1774234800064,17.1104202273868,17.4712360126368,17.4245921156078,16.9636283164836,17.1178201046542,17.1029855389818,17.3396372320678
"Brd3",1,NA,10.7272601287054,9.31206699536702,9.59009952046881,10.2850360261772,10.2874024943279,10.031731963535,10.5048856507251,10.6225919492555,11.170012467907,10.5586325287674,10.786045358092,11.3153439677363,10.9729456946423,11.0378787799327,10.0458652298953,9.64993889329881,10.3683254714523,9.8534994673816,10.0064541472395,11.5377838500444,9.27763400589174,8.42663077504145,9.56127868630312,9.881112497607,8.54723047064747,9.51617703749996,9.60984999464689,9.70188527255086,10.7164716406812,10.8136230127547,10.0476884646068,11.8377985205819,9.77293414052914,10.6484397867408,11.1448536772911,10.9695659631119,9.74193056034425,10.162444645446,11.645887308398,9.99920509713473,9.79781082648883,9.85097664189168,10.9027814001159,10.1230679010418,9.63402322911511,8.60289884052573,8.70182318975581,9.74421434128266,9.77074346069043,10.6122471610715,9.53797292127406,10.0319169334334,10.9036428386666,10.4443886839418,10.1353058113494,10.4094635584127,9.34799358303439,9.88026668704945,9.91381878731562,10.5691705092039,9.22398069256719,10.8008622938997,10.1364261799626,10.2525264086177,10.3925934594104,11.3535443951093,9.76697095401254,11.2344229815292,10.8469734032262,11.1503599851663,10.9629805175768,9.92392742280339,9.78546696928908,10.0321393867599,9.72929513510096,9.47933020652801,11.9900054215884,11.6818933594229,11.311317365221,10.9949929415076,10.1231038508235,10.1354070787065,9.7996367133716,9.53788013733286,10.4630539522371,9.83304147469188,9.96864934979755,9.92249525327018,9.21544344899738,11.0966151326393,9.92880159533272,9.30029314549913,8.50168704298713,9.60890921718332,10.4120779496886,9.49337059366861
"Cdk8",1,NA,15.3348727298706,15.5483008825191,15.2110684678989,15.1549715411691,14.3483116628151,14.0202300594209,13.9959902381884,14.0783942723791,9.91499217055304,9.57529725558581,9.59845845630286,10.648060742566,9.16998556880303,10.011931387847,10.4235189807509,9.83652262222826,14.919607283246,14.4660642805085,14.6041335491931,14.6928593953961,9.12086497338487,9.41430016193183,9.04192171003845,10.2942028150395,9.82314059783392,10.0725541859275,10.8485803888837,10.2787818126634,9.40708727520534,8.57286811790016,10.5810262374143,9.5175635499732,10.0138744964518,8.35855646087537,10.8389228120419,9.13771305336934,9.83729624605999,10.6812108829281,10.43015867948,9.75501370013405,9.28858140947488,9.8350761574149,10.4257422992476,10.4981733710653,10.0250766005655,9.1045120811568,9.20285056744082,9.63945746083133,9.85043708858098,9.02893645335962,9.86947383301379,9.98490850318707,10.0019886697206,10.0910462995182,10.5732248199364,9.40961499810251,10.4371445359146,11.0810409768492,9.2114555536351,9.37430667995094,8.81575646747983,10.9758713697367,9.36382368653133,10.7881405653987,10.6457680875505,11.3603163499454,10.6576192061691,11.0332339981258,10.6094603478582,10.396556113818,10.6030188335702,9.99286986876876,9.65134733638297,10.6521239662,9.50136196577546,9.87846170077811,11.9953518736234,10.8364452727911,9.74076398760063,10.288387660406,9.98984843042408,11.3064723721234,10.1782195470741,10.4232581751889,10.8631962312882,11.225939979424,10.562131949077,9.56753569374544,12.2636698761829,10.3061098102118,10.7953306823177,9.31814826158258,11.3594530261527,10.3385075653836,9.79999889688945,11.0219262517466
"Irak4",1,NA,17.6903058467443,17.8778353418711,18.0523835841507,18.0019479684682,18.3631187014376,18.4002221479658,18.7199447391061,18.7237754121205,17.6291795007827,17.6165937443576,17.8476029448516,17.8323306927028,17.5781534816436,17.7413053424742,17.8836692353589,18.110594633684,17.8604318828334,17.9454102713802,18.3653805993465,18.386518293526,16.8596538862076,16.9450812672565,17.121419101552,16.9527270714967,17.8570627335853,17.7906577584427,17.9487936160733,17.8211176732456,17.5160000286486,17.4509089481069,17.6863003787155,17.5737179473356,18.0119985354467,17.9200235126999,18.0249804861524,18.007218736065,17.421671392404,17.5369715115761,17.4735515601285,17.4358745589406,17.6506220959238,17.5844288522208,17.6093858536744,17.5790875589365,17.3688326554477,17.4215035421029,17.4954569931573,17.4425383267917,17.6026242124793,17.5879083275318,17.508874732018,17.4479538300846,15.8607687073282,15.8529997885891,15.9882346986009,15.9904525355978,17.4369485892451,17.3376363225292,17.3918229152684,17.3183015453224,16.6592745903015,16.6773337942816,16.5151486161161,16.5319887522992,17.8579171967887,17.8856239980838,18.1546181203911,17.9634014904416,17.3437485569804,17.3120996320004,17.5576680343811,17.6300427866994,17.4982303790373,17.4734094066039,17.5452423780723,17.5399710791239,17.4664959117925,17.4903829691591,17.583013460563,17.5138302543253,17.4218423878266,17.5715125672922,17.7507522125743,17.651143024527,17.3616061959608,17.3410063716563,17.4178251484599,17.3214175174672,17.2984675565228,17.2621932324404,17.1756364926669,17.4112921415426,17.3460498460152,17.2458861848248,17.688397058212,17.6687183853195
"Mark1",1,NA,13.4063512825948,13.3959457848769,13.6322645534935,13.754696200555,16.566679822737,16.5444164464954,16.4613999325599,16.4751063552714,14.201383858344,14.1527900993738,14.3389346613223,14.4337676931384,16.067172443812,15.9573131180576,16.0626566142383,15.8553493687608,13.3828147933935,13.733999083775,13.614544489174,13.6870116256538,15.7425311619137,15.8871692822303,15.9213157930323,15.7941084038057,15.3743471349719,15.4360939523164,15.6516167667897,15.4201440910566,15.9120155303108,15.547469879717,15.7924178733009,15.7740597504871,14.9340126130358,15.0252003610483,15.0442359474857,15.1522759448578,13.4432846652031,13.2979547063211,13.2241438869104,13.1395599287114,14.253486864719,14.4446900052263,14.3874997210204,14.4670346737218,12.1892241475192,12.1002799781229,12.3443629958335,12.424148167357,13.5112126061219,13.5615400026107,13.5916946342484,13.5804087344305,15.1723147969312,15.2544493490428,15.0778335365097,14.9560926924327,14.4885603696848,14.5446481918037,14.6792288738831,14.6765115351122,13.5500527697428,13.6903804524301,13.6071021631847,13.7659908183017,15.1848797539851,15.2410484149473,15.0775093369934,15.2793948590959,11.1472378483062,10.4546200909148,12.0243038593401,10.3851149654058,13.716124447502,13.8630631481082,13.7867112368809,13.844718048949,13.8220588504484,13.7039657539378,13.5438912026278,13.6928682737752,12.4808628369608,13.6121726618668,12.9258562919011,13.3370421308923,15.5078866057068,15.633013647751,15.3450532702938,15.4537341926599,14.9871489364307,14.8288404839625,15.0220870822486,14.822161289804,11.4341495468131,11.1668974720754,11.1817659913276,11.4258579163397
"Stk38",1,NA,17.6246173748885,17.5842840255521,17.5071255984599,17.6988275818125,16.6908122541578,16.5958935045448,16.5860299928037,16.952776350552,16.9957862199917,16.8032930814909,16.7825724677707,16.993179394478,16.7773367338666,16.9501982769949,16.8613160042706,17.3632580772043,16.8725288516132,17.0230563491759,16.9319901420738,16.9753410254193,16.3549013542105,16.3389917089709,16.8130869166387,17.3598696318703,16.7973380589614,16.6943786007277,16.8103486169986,16.818977787774,17.4044991711209,17.2679581353633,17.3983738950246,17.3484874859611,16.7704967982174,16.7100755109953,17.0928099609404,16.6974826148231,16.4563332456631,16.5888017018802,16.506267793577,16.6055262175107,16.4113738345171,16.3765448152078,16.3981184948303,16.2922234464103,16.4654710040325,16.2474355676262,16.4408994241186,16.4043657820246,16.4710811368123,16.5366141356092,16.5220108457863,16.5130734665271,16.3316066694082,16.2873478665871,16.3336416898074,16.4305327970884,16.0583566080891,15.8998804445671,16.1737486950405,16.5481121617782,17.0864566974019,16.8775278806544,16.8715515519679,16.9599533924364,17.1491541993449,17.2931784810613,17.3808411494245,17.4559747995656,16.6910144820878,16.569980142995,16.9266953534312,16.9018265018309,16.4708689778758,16.5941576536581,16.6175813637447,16.5389465571349,17.3542860898844,17.284002197492,17.3500838687564,17.3555826911081,16.5551276666414,16.408501693094,16.4091950429648,16.5581193954075,16.7812621955054,16.6814495843546,17.0173185655014,17.0800014878881,17.2263873509266,16.8741087113042,17.4270305816493,16.8640636936712,16.5033088015555,16.4976397048899,16.5207926969386,16.5896234095154
"Pip4k2c",1,NA,16.3203621200706,16.4700436490303,16.4722613208336,16.7231032768431,18.2845497626408,18.1783878844932,18.2374126639351,18.5528475592064,16.766150398482,16.747487215542,16.9931060663867,17.2919976970048,17.4919253255682,17.581966147681,17.287775453108,17.689400427551,16.1969416396643,16.1649482748809,16.6511598404211,16.9519060771069,17.684342103193,17.7810520157935,17.7915171306913,17.8576413998435,17.6117994915427,17.5930325236134,17.6979307197187,17.6316868900524,17.4038895568843,17.5004714740349,17.5454809849515,17.5473753647674,17.4886594317904,17.4714470885937,17.5180377096718,17.5775853903009,17.4973231522117,17.6436333146,17.623999966349,17.9769846249674,17.8735528443508,17.8503356742389,17.9577536210007,18.1158839218723,18.2527327906113,18.3357943737902,18.3455375179153,18.4742441675213,17.4536866475798,17.518161851008,17.5459066937463,17.400335197112,17.7361795458897,17.6241554607572,17.7872184556522,17.8510488188873,17.965358046277,17.935743714427,17.9408162154542,17.8759294544754,17.9065722717958,17.8481916688953,17.7548953412899,18.039994310926,17.9867740287906,18.286317661397,18.4082676448707,18.3857158819431,17.3929330432952,17.4794934444755,17.5703785837653,17.9084875026929,18.0841004160122,18.0764442932344,18.1224987410572,18.1216899111221,17.4613232276321,17.6123219853466,17.6417492656975,17.7127654735078,17.9140150668287,18.0883207598467,18.0415616631691,18.1042379085591,17.8464516527941,17.8854379002175,17.9443763539999,18.1590597157725,18.5185246062547,18.4327475725655,18.7398459456257,18.7639154362816,17.657205175128,17.5754895992251,17.6004682391427,17.8314775126331
"Mapk8",1,NA,15.9072445002426,16.0925326376582,15.7537828990421,15.6002473479631,16.4506892026749,16.4311785464692,16.3616551307453,16.2164509673009,16.0782545776183,16.2219062538298,16.0585207961258,15.9139378783905,17.1446176844,17.1617491528772,17.0235078909813,17.2848428975474,16.2048025615468,15.8751873654016,15.6695822418045,15.7363963127646,16.3059083022482,16.0069233397376,15.8019880742028,15.9356943578401,15.5478450059785,15.6084749306091,15.4947697599872,15.4554126758476,14.9998998006961,15.1391364423204,14.5810407062556,14.2861472399045,16.9575347162133,17.1306091036948,16.8282598466737,16.8993976695009,16.3131603320507,16.4323655460952,16.0634276929625,15.9849618443412,16.8204757852152,16.6302056774908,16.6021890993614,16.5743359611498,15.7002593257322,15.7625454570349,15.744690912523,15.7710789618304,16.1008170225528,15.8518403532549,15.6823647499148,15.8166067038908,16.182549259549,15.9202581300468,16.0637875513807,15.8663442099844,16.4813008677421,16.3849069152453,16.268994709579,16.2537779717152,16.0455690830183,15.9233603350153,15.939244854287,15.7737672312736,15.7033538406734,15.8317979079971,15.8956000400068,15.9312427839977,15.6732622968268,15.7678512190173,15.6639095203609,15.9938613036984,15.7197903157465,15.5344157776046,15.3600220851348,15.4154424399782,16.4445718765138,16.2495513957184,16.131382254046,16.0526212122926,16.1159909335013,16.2440426417661,16.375365246104,16.0490363602741,16.4103323250673,16.224008406935,16.2717267379986,16.2011238265524,16.070076887078,16.0434190581079,16.017376749285,15.8788671868237,16.3311287174003,16.1512179584094,15.9179342685603,15.8895923582909
"Bmp2k",1,NA,17.0922128643575,17.076372661763,17.0131556348083,17.0752561562991,18.163555126521,18.0940142039922,18.384356561013,18.080922611127,17.2275708194068,17.1759342782347,17.3035025438356,17.4000557868428,18.1987339836454,18.0342480332739,18.1642241413328,18.0432043249911,17.6646609907429,17.8427155758145,17.686251782117,17.7077754546072,18.276922146618,18.1588528707949,18.3302361502504,18.3939544848882,17.5056705239707,17.6590260749597,17.7205306704405,17.5765736457245,17.5631794651254,17.5335121754482,17.2959199098412,17.1956864486459,17.4508775781289,17.7077598878591,17.6027110968277,17.6012653255134,17.506168057408,17.7161486893385,17.5539453975966,17.5014872122429,17.7335625223507,17.7179082082678,17.6728953250738,17.772952853759,17.8226205231163,17.8095805477383,17.779032959713,17.7846147429087,17.8367012497872,17.9223056302149,17.9834232308319,18.0516983833294,16.9990453706576,16.9191605551825,16.9207312534345,16.9306757625234,17.7188711772548,17.5886456947369,17.820455261666,17.659382824048,17.6940436824707,17.6203775952406,17.6749676985184,17.3634859832011,17.5102660788949,17.55434096675,17.4724651537445,17.3919973542971,17.1600299952521,17.2725802993954,17.4669828107466,17.1973785953971,17.8954687644524,17.7298982793312,17.6734103054424,17.8072238649272,16.7653392098717,16.8515127652393,16.9355197815906,16.9278948266488,17.2166158943804,17.1422120942251,17.0968644290386,17.1755552416904,16.7156474108179,16.6626396665499,16.7885158480333,16.7387299523927,17.6133594173182,17.5342583927182,17.9286831021377,17.6806206806344,17.0222966009777,16.9155045085711,17.0100282140952,16.9917597380561
"Frk",1,NA,16.2101916345758,16.2291452651845,16.4193593115246,16.5765863773004,9.98172922548459,10.9515232532176,9.58132519817106,11.8059470561844,16.3186611349804,16.3457716973446,16.6117599351724,16.6989454909306,9.31442635889643,10.7820535025387,10.3238686533019,10.3231185229301,16.3876756658104,16.500145565485,16.8001039302751,16.7436839782329,8.7983817522015,9.48943082483702,9.68846265559889,9.75532819234425,10.5750162958877,9.31215726136866,9.45650615381773,8.90671991909336,9.90382956855891,10.9783177297472,9.53665710905982,10.1307372131703,9.76087146657996,9.89063019733285,10.6294249704111,9.94302222085174,10.4817377137247,10.1115182349991,9.40766959250186,8.69525422793231,9.88133886644865,10.3441051948908,10.473160616496,10.6308274291615,9.75313901543715,9.93169676080734,10.3272610541013,9.43403352420472,9.25884270089735,9.33259047011614,9.40313169911853,7.83416657645096,10.6631754317229,9.96392694729702,10.7109395083151,9.85179530403944,10.1299208170484,9.24134666578179,10.2036543782789,9.60524009907765,9.30264737330739,10.5017237459189,9.98921108157095,10.5606174749881,10.021811507062,10.5848947306082,10.9863115307173,11.5722108656729,11.4627184292041,10.2615458729265,10.3473800453135,10.2040349646078,10.0439960075048,10.7468236991664,9.66619080266756,9.73332959434263,11.1404429734967,10.0646829603306,10.0534095416842,9.96202611575637,10.627143605312,9.42728586254331,10.8679884845161,10.5793863768583,11.3292135209374,10.0431703711814,10.1647130935121,11.0355685897428,9.03361359809344,11.2707198811721,10.5832480287828,9.57695566946787,11.219319243937,10.0131276348243,11.5900537550374,10.0795323605522
"Camk2g",1,NA,18.2483103223091,18.1837304513406,18.4141553342339,18.7012960339708,18.4622063861691,18.3910370970931,18.7106788755491,18.7928128856997,18.3833970142784,18.4550275506695,18.6713881849384,18.7391197556795,18.1508207274251,18.188533425226,18.152911489849,18.366170764021,18.3623030304116,18.3704290845857,18.693947871986,18.8401913015812,18.4145472491018,18.363299332027,18.5857003937504,18.411862696712,18.2184012405653,18.2380246314718,18.2341133894283,18.2648330938698,18.2463482110876,18.303950614594,18.3859436905998,18.3669931334058,18.3980366385713,18.4853109589997,18.5737353624825,18.600828946601,18.2344904495092,18.3493857042057,18.4324664717085,18.5583727937111,18.4905629668262,18.5095206318181,18.6321084008262,18.757380330304,18.6360156335932,18.6173986038115,18.817230998539,18.8296753075287,18.4646393886558,18.4981822409304,18.4636240134168,18.4030087649162,18.3504965760264,18.2920577204905,18.5881757971819,18.701559605412,18.7126173544665,18.7139284543503,18.7987478371182,18.5415248007432,18.3679549287724,18.4221179172499,18.5856661998706,18.5922562042976,18.3017016014179,18.5329284287847,18.6424501115353,18.7179526042676,18.2537441960804,18.2342799203738,18.5886890500717,18.6366537510786,18.4961639139858,18.5351355979817,18.6820460455411,18.6778266460922,18.0919063281727,18.2081314485022,18.3587344610901,18.3121249028522,18.3839991536412,18.2442652776768,18.6168913234744,18.479302790971,18.0163285982672,18.0833050567157,18.1707704803403,18.1673728507789,18.4192781062887,18.254518236218,18.6339809973661,18.6192125181701,18.2762280883964,18.0994955808707,18.3579604261585,18.5227777451661
"Cdk9",1,NA,16.7074534742246,17.0556525785646,16.816035651901,16.8295174831706,15.2265918510424,15.1225906895282,14.96435435272,14.7880376924814,16.8970696662526,16.8457998084276,16.8611044460118,16.8175976393014,16.8510717364432,16.9601775064647,16.7102383546312,16.8834916465671,16.7637870666345,16.5395563152129,16.5100299369989,16.6271497008901,16.5373460044196,16.5631639019707,16.4335171178683,16.1588404513768,16.4892338243842,16.4248823436079,16.5707788860456,16.5582707800363,16.1033186320126,16.2621629259233,16.0973529798322,15.7727804569191,16.2815971443774,16.4050784081898,16.3390723152325,16.2125834572688,16.0774622970086,16.2705307284036,16.1884451819153,16.278411883598,16.8507699917759,16.7516794891369,16.74969979202,16.7730246516351,16.4833631721787,16.6052260340366,16.6932772688216,16.4342356488086,16.990783980939,17.0054673742504,16.9869375397298,17.0014274061378,16.3502157361303,16.3221802224732,16.3699346901389,16.3878316043107,17.088596105087,16.9057592075788,17.1130539241308,16.898666703438,16.2517960443992,16.2456540732288,16.278602112282,16.1281758357673,16.4446044204535,16.8134879043075,16.7782604318819,16.6043847606805,16.8829012643401,16.8421934905308,17.097373785144,16.97454058732,17.0420317991983,17.1552924996328,17.0604462598918,17.0550496709573,16.4930181123703,16.4788967426356,16.5440804675486,16.4867116766644,16.7779902014683,16.8200090483271,17.196614805688,16.7930351165886,16.7738304439978,16.7261343151976,16.7454286295881,16.6810496482015,17.2208181572163,17.0938653342304,17.4088254791098,17.2258271564588,17.2907844899707,17.2002002039324,17.2600764275538,17.1492842098626
"Map4k3",1,NA,16.9958771943971,17.0624334700248,17.0837169841916,17.284538138439,14.7989652986238,14.8984266789092,14.9591563869601,14.8352858726591,16.6779986575159,16.6399516486899,16.7616440600228,16.913621252939,16.6151076492663,16.4350901218097,16.5418490045659,16.4657632938276,16.2045683206391,16.4825606767411,16.2343610628703,16.0089104734412,15.7661418685248,15.7987205474419,15.8562384374584,16.0830353107446,10.6103503360808,11.2983530680436,10.7370928331746,10.6761338945856,15.3080206329845,15.2546798060329,15.2695612105932,15.4108297226167,14.7624063086029,14.6381784749402,15.0170541037786,14.7150548296533,13.977563789516,13.7217854868599,14.0087020345215,13.911115954876,15.6922763259043,15.7052476823686,15.698653901728,15.6881605908985,14.800356145384,14.6994263015662,14.605796218951,14.6677214051238,15.8942643156058,15.7425624012684,16.0425956461731,16.0421932627521,16.2471357122541,16.2201906479882,16.2505662768253,16.2298813886203,16.2820623944061,16.2462989515373,16.3979962374679,16.3314176528393,14.6921318895356,14.6400080793616,14.675460860013,14.577771107196,15.1553760746814,15.1441240806521,15.0733845707875,15.0988029458986,14.1629805805873,14.2268220371713,14.10165302148,13.9221450142884,13.9844816515395,13.8997614121978,13.8418779192281,13.8827197099558,14.4319121921024,14.4588544209203,14.3847708338209,14.3175493174574,14.7004021065421,14.8599260358724,14.5712930745353,14.7342920067126,14.4532080381094,14.5262569284661,14.53150607332,14.3846470929991,12.988355198086,13.2014804557312,13.122345364897,12.8058566743315,15.3447057966057,15.3996059583194,15.3427139453551,15.2656485602117
"Stk24",1,NA,8.98186591152652,10.0210004334555,10.9435442181959,9.89304039566643,10.3557368679244,9.52759383072867,9.55491962685727,11.365099789716,16.7885030226587,16.727761444307,16.9761244357558,16.9715589059308,17.3922703527371,17.0714190229664,17.350959373401,17.4629208013126,10.9558817082517,10.3851050340217,10.6976148240668,10.7462120141506,9.84766088354042,7.6288640752311,8.91818259905556,10.1657854808853,9.62388190810746,11.8679751178337,9.41598639420785,9.77186692451121,10.1583686383373,10.7803532402642,11.4949984049483,9.84912231263477,17.4406743877489,17.5532098196812,17.7310290261734,17.4223328184761,17.214201574349,17.426403019634,17.4714935302756,17.3049982571834,17.2543706393532,17.1078473019791,17.0828087869077,17.0123487702708,17.9291969133365,17.9234478303286,17.7584456939623,17.7043859832957,18.0221014826274,18.1181537946788,18.1592857745806,18.1589965366518,18.0115914530816,17.9258182922287,17.9876610190993,18.0045308899296,8.40612725692153,9.73090909969024,9.38039424171769,10.6330828327605,17.9195428680949,17.8485187481692,17.7181788954104,17.5146560166961,17.7827123137445,17.581730361416,17.6952718692513,17.5154000787263,17.797181139051,17.8360024033324,17.9721197202798,17.6450363455139,9.55460861462939,10.6354902648679,9.03814685810434,9.36194609732128,17.4205091612856,17.4119692553677,17.4543356781844,17.4395012886475,16.9869390238295,16.8679683422043,16.8178181321866,16.9377519888031,17.3526297146186,17.4698825864933,17.5235562415089,17.4626981274724,17.0706902507688,17.1151467225386,17.3219358635453,17.1928438152368,17.2922452425916,17.3298072313503,17.3746354963745,17.2494070797241
"Gak",1,NA,18.4634969585209,18.5035339383636,18.3116226000524,18.4221021329974,18.7383334370513,18.5922049494546,18.5651312384083,18.4743597239595,18.5749345364102,18.5916275383748,18.4647086078565,18.45745622798,18.811369620843,18.5136730029422,18.5391953890976,18.4074875002416,18.8513139989264,18.6819776162083,18.511791144415,18.520139807156,19.0464673200569,18.8689400679575,18.8800479246977,18.9639355517337,18.5876693631888,18.5826005024969,18.5349726699969,18.4639656907686,18.2953336150346,18.2945005638048,18.116255266419,18.1920352579304,18.4137365036224,18.5096752129307,18.5387451461727,18.3241510316901,18.3041737739649,18.2983956894987,18.1636109354084,18.1149096592577,19.0209161949102,18.931437972154,18.8417055702598,18.8354803883223,18.8149453665745,18.803157739831,18.7366099499999,18.6358987367312,19.0168102171544,18.9962549307795,18.9913464582796,19.0572907742997,18.4619623695284,18.4440076686945,18.3381884363907,18.3387114911232,18.8227256696537,18.7197899868514,18.8327537980955,18.6476160008797,18.4877297801269,18.4753460901646,18.305547743611,18.2918351788526,18.4404751045935,18.5576335601946,18.3075166650913,18.2954936965809,18.6102573532178,18.7249128521975,18.7507434038713,18.5018690303708,18.8098916155164,18.684606259334,18.7639725246261,18.6606259362665,17.8848603763972,17.9064470644936,17.8751092335146,17.9226213332842,18.1789313977302,18.0994954926121,18.1994834545421,18.0848328577863,18.4400899449309,18.4030538571142,18.3114533845713,18.2233769404753,18.4427091302595,18.474522930048,18.5304470798624,18.460799296358,18.5071413841288,18.3959297054893,18.3649407600628,18.2037877030506
"Riok2",1,NA,17.4483987097524,17.3436136438995,16.9678931477356,16.9536885807163,18.3778247962996,18.0667051262584,17.042202816167,16.795144381981,17.8081787527076,17.7517951419471,17.3866247406028,17.3299968577265,18.3181915297242,18.0918022259124,17.495337309473,17.1504480090593,17.4901237594358,17.545662607942,17.1652386217761,17.020779388997,18.6014968603112,18.4576264950988,17.6926544294681,18.0226450383094,17.4449873627705,17.4384583432539,17.3034163237611,17.2809553115983,17.0857546585077,17.1411551401942,16.8938393198982,17.0407232112687,17.3738217315769,17.3959707094557,17.3279504412339,17.1123967068485,16.9413770914124,16.9071187223604,16.8953143276392,17.080700725569,17.1862496630602,17.2357256429749,17.1205747037858,17.1444516508266,17.4672553283101,17.3458445391804,17.141873705777,17.1542663256305,17.520922665285,17.617817743283,17.6931697243996,17.3930232791758,17.3344703424453,17.3785068661468,17.0631120391932,17.2188207673371,17.4004952737645,17.3787605545163,17.112975452017,17.1718588645095,17.6787110887468,17.5938788270081,17.4096513689554,17.5491861759049,17.9135387501522,17.7838981822682,17.5773450598928,17.6258768500204,17.5221680382258,17.4279629166092,17.0942997572256,16.9333228261708,17.5434892816278,17.6488650745533,17.4285425305485,17.420841950082,16.9250582876961,16.9984198168786,16.8603466819832,17.0729142508656,16.8282960597877,16.8365672667717,16.8169476000446,16.4919145668114,17.0282597032934,16.9790511169841,16.9105507563976,16.9388834723485,17.5518817974222,17.3252878717849,17.4068535617848,17.3414101606439,17.4334230401741,17.35787138231,17.10463123192,17.1271552027684
